file_name,tool_type,peak_freq,peak_mag,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_spread,spectral_skewness,spectral_kurtosis,rms_energy,zero_crossing_rate,peak_to_peak,energy,duration,start_time,end_time,extract_date
20260718_164714.wav,xanh,887.254902,1,2048.732403,1795.063443,4240.196078,1795.063443,1.138841652,0.445249507,0.072572865,0.160232843,1.944854736,17.19090271,0.204,6.414,6.618,
20260718_164727.wav,xanh,0,1,1980.377727,1797.81616,4181.372549,1797.81616,1.22570601,0.7256992,0.054692447,0.105392157,1.384918213,9.763484955,0.204,0.214,0.418,
20260718_164727.wav,xanh,0,1,2188.225881,1905.632752,4558.823529,1905.632752,0.981084533,-0.027644018,0.077871829,0.132046569,1.874572754,19.79296684,0.204,1.759125,1.963125,
20260718_164727.wav,xanh,0,1,2006.181585,1833.587572,4254.901961,1833.587572,1.189956119,0.554782847,0.070468433,0.132965686,1.906219482,16.20837212,0.204,3.3106875,3.5146875,
20260718_164727.wav,xanh,0,1,1969.911173,1804.204697,4191.176471,1804.204697,1.219761557,0.642813826,0.052900918,0.12622549,1.730804443,9.134326935,0.204,4.8630625,5.0670625,
20260718_164727.wav,xanh,0,1,1977.601949,1782.433047,4166.666667,1782.433047,1.212251807,0.646682577,0.056456637,0.147058824,1.804779053,10.40351677,0.204,6.4123125,6.6163125,
20260718_164739.wav,xanh,0,1,2111.887451,1886.310173,4460.784314,1886.310173,1.029578188,0.100590612,0.057917841,0.121629902,1.630859375,10.9490099,0.204,0.2166875,0.4206875,
20260718_164739.wav,xanh,0,1,1852.965761,1833.781681,4024.509804,1833.781681,1.217550939,0.7605282,0.055446863,0.095894608,1.655090332,10.03469372,0.204,1.760875,1.964875,
20260718_164739.wav,xanh,0,1,2178.28539,1921.761341,4583.333333,1921.761341,0.92657638,-0.139400307,0.063014813,0.139093137,1.690551758,12.96090984,0.204,3.3085625,3.5125625,
20260718_164739.wav,xanh,0,1,1896.189545,1756.643639,4078.431373,1756.643639,1.259459122,0.838834023,0.07241004,0.131433824,1.871154785,17.11384964,0.204,4.861375,5.065375,
20260718_164739.wav,xanh,0,1,1961.738707,1775.294204,4181.372549,1775.294204,1.191337711,0.625354965,0.071037985,0.128063725,1.848175049,16.47143555,0.204,6.4145,6.6185,
20260718_163713.wav,xanh,0,1,2108.443499,1818.053923,4250,1818.053923,1.101150338,0.480681617,0.072135739,0.116421569,1.972717285,16.98443604,0.204,0.206125,0.410125,
20260718_163713.wav,xanh,0,1,2225.890258,1888.935458,4549.019608,1888.935458,0.945999716,-0.081635895,0.074746884,0.143688725,1.89553833,18.23628616,0.204,1.7581875,1.9621875,
20260718_163713.wav,xanh,0,1,2147.912206,1856.249083,4401.960784,1856.249083,1.056095436,0.21930559,0.061364874,0.15502451,1.809906006,12.29107475,0.204,3.3115625,3.5155625,
20260718_163713.wav,xanh,0,1,2208.737441,1881.558145,4495.098039,1881.558145,0.995717818,0.023655137,0.085743032,0.15870098,1.882751465,23.9964962,0.204,4.8604375,5.0644375,
20260718_163713.wav,xanh,0,1,2137.988589,1864.181052,4401.960784,1864.181052,1.051782331,0.174519678,0.057987582,0.146752451,1.920135498,10.97539425,0.204,6.4143125,6.6183125,
20260718_163726.wav,xanh,0,1,2182.795423,1875.794248,4441.176471,1875.794248,1.00441839,0.132619263,0.104670078,0.145833333,1.972747803,35.7598114,0.204,0.21025,0.41425,
20260718_163726.wav,xanh,0,1,2231.276186,1913.968802,4598.039216,1913.968802,0.987830114,-0.008677308,0.07057295,0.139705882,1.897460938,16.2564888,0.204,1.7584375,1.9624375,
